Unnamed: 0,sender,date,parsed_datetime,date_only,week,month,year,days_since,email_body,company,subject,true_label
365,no-reply@johnson&johnson.com,"2/14/25, 12:00 AM",2025-02-14 00:00:00,2025-02-14,7,2,2025,56,"Hi Michael Gary Scott,

Thank you for your interest in the Security Analyst role. We regret to inform you that we will not be moving forward with your candidacy for this position.

We encourage you to visit our website at careers.johnson&johnson.com to view other opportunities that may align with your experience.

Best regards,
Johnson & Johnson Recruiting",Johnson & Johnson,Johnson & Johnson | Application update,rejection
717,no-reply@capitalone.com,"3/24/25, 12:00 AM",2025-03-24 00:00:00,2025-03-24,13,3,2025,18,"Dear Micheal Gary Scott,

Thank you for your interest in the Clinical Data Analyst position at Capital One. We were impressed by your background and would like to invite you for an interview.

We'd like to schedule a video interview at your earliest convenience. Please reply to this email with your availability for the coming week, or use the scheduling link below to book a time slot.

The interview will be approximately 45-60 minutes and will be conducted by Jessica Hall, our hiring manager.

We look forward to speaking with you!

Best regards,
Jessica Hall
Capital One Talent Acquisition",Capital One,Interview Invitation: Clinical Data Analyst at Capital One,interview
644,Medtronic HR <hr@medtronic.com>,"3/10/25, 12:00 AM",2025-03-10 00:00:00,2025-03-10,11,3,2025,32,"Micheal Gary Scott,

Thank you for your time and interest in the Senior Software Engineer role at Medtronic. After careful evaluation, we've decided not to proceed with your application. This was a competitive search and we had to make some tough choices.

Your resume will remain in our database for future consideration.

Regards,
Medtronic Talent Team",Medtronic,Medtronic - Application Decision,rejection
1253,recruiting@medtronic.com,"2/21/25, 12:00 AM",2025-02-21 00:00:00,2025-02-21,8,2,2025,49,"Hi Michael Gary Scott,

As part of the application process for Supply Chain Analyst at Medtronic, we invite you to take our online assessment.

The assessment evaluates your analytical and problem-solving abilities. It should take about 45 minutes to complete.

Please complete it by April 06, 2025.

[Start Assessment]

Note: Once you begin, the timer will start and cannot be paused.

Thank you,
Medtronic",Medtronic,Assessment invitation from Medtronic,action_required
1993,Talent Acquisition <careers@asana.com>,"3/25/25, 12:00 AM",2025-03-25 00:00:00,2025-03-25,13,3,2025,17,"Hello Michael Gary Scott,

Welcome to the Asana Talent Community monthly newsletter!

This month:
- Inside look: Life at Asana
- Employee spotlight: Meet our team
- Upcoming hiring events
- New blog: Career development tips

Stay connected and be the first to know about new opportunities.

Unsubscribe from this newsletter

Asana Employer Branding Team",Asana,Asana Talent Community Newsletter,unrelated
887,HubSpot HR <hr@hubspot.com>,"1/26/25, 12:00 AM",2025-01-26 00:00:00,2025-01-26,4,1,2025,75,"Hi Michael Gary Scott,

Thanks for your application to the AI Engineer position at HubSpot. Your profile caught our attention and we'd love to learn more about you.

I'd like to schedule a quick screening call to discuss your background and the opportunity. This would be a casual 20-minute conversation.

Are you free sometime this week?

Cheers,
Daniel Wilson
Talent Acquisition, HubSpot",HubSpot,Screening call - AI Engineer at HubSpot,interview
63,recruiting@rivian.com,"1/22/25, 12:00 AM",2025-01-22 00:00:00,2025-01-22,4,1,2025,79,"Michael Gary Scott,

Congratulations on your offer! After a competitive selection process, we are pleased to extend an offer for the Clinical Data Analyst position at Rivian.

Offer details:
- Annual base: $140,000
- Benefits effective from start date
- Start date: March 12, 2025

Please accept or decline by responding to this email within 5 business days.

Looking forward to your response!

Rivian Recruiting",Rivian,Job Offer: Clinical Data Analyst - Rivian,acceptance
1956,LG Careers <noreply@lg.com>,"4/29/25, 12:00 AM",2025-04-29 00:00:00,2025-04-29,18,4,2025,-18,"Hi Michael Gary Scott,

We received a request to reset your password for your LG careers account.

Click here to reset your password: [Reset Link]

This link expires in 1 hour. If you didn't request this, please ignore this email.

Security Team
LG",LG,Password reset request,unrelated
1241,no-reply@humana.com,"1/8/25, 12:00 AM",2025-01-08 00:00:00,2025-01-08,2,1,2025,93,"Hi Micheal Gary Scott,

Congratulations on being selected to move forward in the hiring process for Sales Engineer at Humana!

To continue, please complete the following online assessment:

Assessment: Technical Skills Evaluation
Platform: HackerRank
Time limit: 90 minutes
Deadline: January 18, 2025

Please ensure you have a stable internet connection and a quiet environment.

Best of luck,
Humana Talent Team",Humana,Complete your Humana application - Assessment Required,action_required
3,Airbnb HR <hr@airbnb.com>,"4/4/25, 12:00 AM",2025-04-04 00:00:00,2025-04-04,14,4,2025,7,"Dear Micheal Gary Scott,

On behalf of Airbnb, I am pleased to extend an offer of employment for the position of Software Engineer.

We were truly impressed by your qualifications and believe you will be a great addition to our team. Please find the details of your offer below:

Position: Software Engineer
Start Date: March 23, 2025
Base Salary: $125,000 per year
Location: Hybrid

Please review the attached offer letter and respond within 5 business days.

Welcome aboard!

David Rodriguez
HR Director, Airbnb",Airbnb,Congratulations! Offer for Software Engineer at Airbnb,acceptance
479,recruiting@samsung.com,"1/9/25, 12:00 AM",2025-01-09 00:00:00,2025-01-09,2,1,2025,92,"Dear Michael Gary Scott,

We have completed our review of applications for the Healthcare Data Analyst position at Samsung. We appreciate your interest in this opportunity.

Regrettably, we will not be moving forward with your candidacy. The position has been filled by another candidate.

We wish you all the best in your career endeavors and encourage you to monitor our openings for future roles.

Best,
Jessica Hall
Samsung",Samsung,Update: Your application for Healthcare Data Analyst,rejection
199,Anthem Careers <noreply@anthem.com>,"4/19/25, 12:00 AM",2025-04-19 00:00:00,2025-04-19,16,4,2025,-8,"Dear Michael Gary Scott,

On behalf of Anthem, I am pleased to extend an offer of employment for the position of Business Intelligence Analyst.

We were truly impressed by your qualifications and believe you will be a great addition to our team. Please find the details of your offer below:

Position: Business Intelligence Analyst
Start Date: April 18, 2025
Base Salary: $105,000 per year
Location: Hybrid

Please review the attached offer letter and respond within 5 business days.

Welcome aboard!

Christopher Martinez
HR Director, Anthem",Anthem,Congratulations! Offer for Business Intelligence Analyst at Anthem,acceptance
1254,Workday Careers <noreply@workday.com>,"3/19/25, 12:00 AM",2025-03-19 00:00:00,2025-03-19,12,3,2025,23,"Dear Micheal Gary Scott,

Your application for Analytics Engineer at Workday is incomplete. To be considered for the role, please complete the following:

- Finish the online application form
- Submit your portfolio or work samples
- Complete the pre-employment questionnaire

Deadline: January 24, 2025

Log in to our careers portal to complete these items.

Thank you,
Workday HR",Workday,Please complete your application - Workday,action_required
1486,Capital One HR <hr@capitalone.com>,"1/10/25, 12:00 AM",2025-01-10 00:00:00,2025-01-10,2,1,2025,91,"Hi Micheal Gary Scott,

Thank you for submitting your application for the Data Engineer role at Capital One. We appreciate you taking the time to apply.

Our team is reviewing applications and will reach out to candidates who are a good match. We will keep your resume on file for future openings as well.

Thank you again,
Daniel Wilson
Recruiter, Capital One",Capital One,Thank you for your interest in Capital One,in_process
1740,Mastercard HR <hr@mastercard.com>,"1/18/25, 12:00 AM",2025-01-18 00:00:00,2025-01-18,3,1,2025,83,"Hello Michael Gary Scott,

This is to confirm that your application for the Cloud Engineer role at Mastercard has been successfully submitted.

What happens next:
- Our team will carefully review your resume and qualifications
- If your experience matches our requirements, we will contact you
- You can check your application status at any time through our portal

Thank you for considering Mastercard as your next career step.

Best,
Mastercard Careers",Mastercard,Your application to Mastercard has been submitted,in_process
698,recruiting@samsung.com,"2/8/25, 12:00 AM",2025-02-08 00:00:00,2025-02-08,6,2,2025,62,"Dear Micheal Gary Scott,

Thank you very much for your recent application to the Investment Analyst position at Samsung.

Unfortunately, after careful review, we are unable to offer you a position at this time. We had many strong candidates apply and it was not an easy decision.

We genuinely appreciate your interest in Samsung and hope you'll consider us for future opportunities.

Best regards,
Jennifer Lee
Talent Acquisition, Samsung",Samsung,Thank you for applying to Samsung,rejection
409,Bank of America HR <hr@bankofamerica.com>,"2/7/25, 12:00 AM",2025-02-07 00:00:00,2025-02-07,6,2,2025,63,"Dear Micheal Gary Scott,

We have completed our review of applications for the AI Engineer position at Bank of America. We appreciate your interest in this opportunity.

Regrettably, we will not be moving forward with your candidacy. The position has been filled by another candidate.

We wish you all the best in your career endeavors and encourage you to monitor our openings for future roles.

Best,
Amanda Davis
Bank of America",Bank of America,Update: Your application for AI Engineer,rejection
440,VMware HR <hr@vmware.com>,"1/10/25, 12:00 AM",2025-01-10 00:00:00,2025-01-10,2,1,2025,91,"VMware

Michael Gary Scott,

Thank you for your interest in the Data Analyst position at VMware. At this time we're sorry to let you know we're moving forward with other candidates.

Please continue to visit our careers page for future opportunities.

VMware Talent Acquisition Team",VMware,Your job application status,rejection
